driver_id,ts,lat,lon,speed_kph,accel_mps2,brake_mps2,heading_deg,odometer_km,phone_use,road_type,weather_code
D_008,2025-10-04T03:21:56.713832Z,42.883783,-79.094456,44.48,-0.11,-0.67,38.7,28812.88,0,city,CLR
D_048,2025-10-04T03:00:56.713832Z,42.921935,-78.92441,53.86,4.22,0.32,333.3,8759.18,0,city,CLR
D_019,2025-10-03T21:52:56.713832Z,42.90499,-78.874477,39.21,3.53,-2.6,334.5,9507.15,0,city,RAN
D_055,2025-10-03T21:49:56.713832Z,42.963651,-78.805628,39.23,0.67,-1.54,61.4,22752.95,0,city,CLR
D_099,2025-10-03T22:58:56.713832Z,42.890749,-78.874573,96.89,-0.63,-0.87,286.4,36585.63,0,highway,CLR
D_033,2025-10-03T21:40:56.713832Z,42.946575,-78.841341,101.02,2.48,1.82,243.9,27465.74,0,highway,CLR
D_059,2025-10-03T22:45:56.713832Z,42.917572,-78.86767,26.45,3.12,3.52,142.8,38454.84,0,city,RAN
D_088,2025-10-03T23:03:56.713832Z,43.053524,-78.886425,68.01,-0.78,1.11,314.5,15654.21,0,rural,CLR
D_068,2025-10-04T00:13:56.713832Z,42.868039,-78.872713,49.0,-0.13,-2.55,250.3,3758.84,0,city,CLR
D_001,2025-10-04T00:16:56.713832Z,43.136509,-78.785666,90.66,3.03,0.38,52.3,11848.06,1,highway,RAN
D_063,2025-10-03T22:39:56.713832Z,42.962248,-78.830977,22.53,2.5,-0.92,230.0,19358.34,0,city,CLR
D_018,2025-10-04T02:45:56.713832Z,42.984418,-78.769458,109.41,-1.87,-0.22,63.7,16927.39,0,highway,RAN
D_012,2025-10-04T01:58:56.713832Z,42.965428,-78.977685,30.84,0.22,-2.72,154.4,23974.32,0,city,CLR
D_031,2025-10-03T22:12:56.713832Z,42.969453,-78.809489,38.12,1.67,-2.09,109.4,40318.1,0,city,CLR
D_015,2025-10-04T01:05:56.713832Z,42.994516,-78.736902,95.11,1.63,-1.22,14.4,37852.71,0,highway,RAN
D_021,2025-10-04T03:04:56.713832Z,42.918324,-78.772274,42.18,-0.31,-2.43,316.7,28903.84,0,city,CLR
D_004,2025-10-03T23:25:56.713832Z,42.935895,-78.904493,39.85,-0.72,-0.44,301.6,41113.39,0,city,CLR
D_054,2025-10-04T00:51:56.713832Z,42.883608,-78.987753,76.5,0.35,-2.79,139.6,3389.95,0,rural,RAN
D_007,2025-10-04T02:45:56.713832Z,43.013155,-78.82761,42.24,0.28,3.1,131.3,36484.58,0,city,CLR
D_099,2025-10-04T00:13:56.713832Z,42.919205,-79.028736,101.75,2.66,2.16,2.5,36661.93,0,highway,RAN
D_096,2025-10-04T00:01:56.713832Z,42.930961,-78.72379,18.79,-0.21,-0.94,25.3,23174.38,0,city,CLR
D_033,2025-10-03T22:34:56.713832Z,42.892213,-78.900918,105.0,1.19,-0.35,178.4,27522.29,0,highway,CLR
D_023,2025-10-03T22:43:56.713832Z,43.053348,-78.749052,37.74,-2.28,-1.6,190.1,20249.75,0,city,CLR
D_028,2025-10-03T22:50:56.713832Z,42.998743,-78.657949,104.26,-2.72,3.08,77.8,11705.58,0,highway,CLR
D_066,2025-10-03T22:40:56.713832Z,42.906585,-78.864753,69.13,-0.69,-0.75,177.1,24233.36,0,rural,CLR
D_021,2025-10-04T01:11:56.713832Z,42.891729,-78.77138,102.15,4.01,-1.7,10.1,28788.62,0,highway,CLR
D_014,2025-10-04T03:23:56.713832Z,42.904282,-78.742818,89.97,0.97,-0.36,32.7,10035.9,0,highway,CLR
D_033,2025-10-03T23:53:56.713832Z,42.893719,-79.016607,36.99,-0.74,-1.55,134.4,27597.74,0,city,CLR
D_083,2025-10-03T23:56:56.713832Z,43.065669,-78.751017,21.47,3.55,0.24,194.8,11019.02,0,city,CLR
D_050,2025-10-04T03:29:56.713832Z,42.899742,-78.79169,98.43,0.05,-0.17,339.4,10658.8,0,highway,CLR
D_096,2025-10-04T02:21:56.713832Z,43.002578,-78.586224,103.5,-0.68,-3.08,274.2,23322.76,0,highway,CLR
D_032,2025-10-04T00:10:56.713832Z,43.15501,-78.829079,68.07,1.89,2.3,23.4,31109.07,0,rural,CLR
D_017,2025-10-03T22:20:56.713832Z,42.980011,-78.85662,99.78,-1.73,-2.04,268.0,43954.98,0,highway,RAN
D_086,2025-10-04T00:59:56.713832Z,42.993425,-78.542709,27.34,-1.13,-0.33,41.6,15593.4,0,city,CLR
D_099,2025-10-04T01:40:56.713832Z,42.873096,-79.009423,102.34,-0.43,2.52,356.3,36758.34,0,highway,CLR
D_092,2025-10-04T02:02:56.713832Z,42.755234,-78.978823,46.83,1.13,2.66,276.6,12450.89,0,city,SNW
D_046,2025-10-03T23:11:56.713832Z,42.950064,-78.754105,71.85,-0.04,-1.76,324.0,42390.7,0,rural,CLR
D_009,2025-10-03T23:46:56.713832Z,42.866668,-78.925525,85.64,-2.33,1.65,330.7,8560.74,0,highway,RAN
D_042,2025-10-04T02:09:56.713832Z,43.019257,-78.638447,46.62,-0.69,2.01,355.1,32968.04,0,city,CLR
D_089,2025-10-04T03:33:56.713832Z,42.626666,-78.888977,83.8,-1.22,-0.38,220.1,37418.38,1,highway,RAN
D_063,2025-10-04T00:26:56.713832Z,42.967088,-79.014563,95.21,-3.69,-1.96,265.3,19472.94,0,highway,CLR
D_047,2025-10-04T02:54:56.713832Z,43.039416,-78.754072,67.02,-0.92,0.63,263.1,9482.29,0,rural,CLR
D_029,2025-10-04T02:33:56.713832Z,42.922082,-78.859724,44.38,0.35,-2.79,100.4,44751.33,0,city,RAN
D_098,2025-10-03T22:48:56.713832Z,43.005947,-78.831726,30.71,1.28,2.25,145.5,4100.28,0,city,RAN
D_091,2025-10-03T22:04:56.713832Z,43.003725,-78.765406,49.9,0.52,1.15,160.6,43373.38,0,city,CLR
D_089,2025-10-03T23:41:56.713832Z,42.862816,-78.837732,50.93,1.93,-1.27,355.9,37173.73,0,rural,CLR
D_055,2025-10-04T02:22:56.713832Z,43.146245,-78.690298,91.52,-0.43,-0.44,141.5,23058.26,0,highway,CLR
D_059,2025-10-03T21:42:56.713832Z,42.969153,-78.808074,38.62,1.91,-2.75,9.9,38389.76,0,city,CLR
D_062,2025-10-04T02:31:56.713832Z,42.982647,-78.963364,47.47,-0.74,1.77,141.8,42763.21,0,city,SNW
D_055,2025-10-04T03:07:56.713832Z,43.136049,-78.656603,110.49,0.11,-1.38,19.1,23108.81,0,highway,CLR
D_026,2025-10-03T22:04:56.713832Z,42.963745,-78.865146,85.48,2.26,-4.61,117.3,16155.77,0,rural,SNW
D_097,2025-10-04T02:04:56.713832Z,42.952139,-78.793863,57.24,-1.54,1.58,206.5,6976.11,0,rural,CLR
D_020,2025-10-04T01:12:56.713832Z,42.968121,-79.009905,35.66,1.92,-4.38,359.0,5737.67,0,city,CLR
D_046,2025-10-04T01:03:56.713832Z,42.956042,-78.485657,53.04,-1.68,-1.11,169.4,42512.76,0,city,CLR
D_098,2025-10-04T03:12:56.713832Z,43.174361,-78.711807,22.9,1.11,1.25,53.1,4380.76,0,city,RAN
D_042,2025-10-04T02:22:56.713832Z,43.073276,-78.599873,50.6,1.34,-1.0,357.1,32981.6,0,city,CLR
D_079,2025-10-04T01:12:56.713832Z,42.907043,-78.856375,94.97,0.4,-2.11,112.8,29826.26,0,highway,CLR
D_068,2025-10-03T22:11:56.713832Z,43.00418,-78.813525,52.35,0.61,0.43,188.2,3629.88,0,rural,CLR
D_036,2025-10-03T21:45:56.713832Z,42.916364,-78.849289,99.35,-0.85,0.12,306.6,36197.13,0,highway,CLR
D_021,2025-10-04T00:29:56.713832Z,42.963189,-78.732929,95.8,0.15,-2.61,129.6,28746.45,0,highway,CLR
D_052,2025-10-03T22:16:56.713832Z,42.920294,-78.740338,106.1,0.38,1.2,32.2,17079.39,0,highway,CLR
D_056,2025-10-04T01:48:56.713832Z,42.773729,-78.702633,101.3,-0.4,-3.02,81.7,27713.1,0,highway,CLR
D_015,2025-10-04T00:09:56.713832Z,43.007666,-78.770014,34.16,2.87,-2.66,49.5,37797.3,0,city,CLR
D_066,2025-10-04T01:23:56.713832Z,42.907779,-78.729477,33.25,-0.69,1.78,44.7,24410.3,0,city,CLR
D_061,2025-10-04T02:58:56.713832Z,43.120793,-78.587757,29.63,1.12,-0.05,33.5,23134.8,0,city,CLR
D_090,2025-10-04T03:05:56.713832Z,42.849373,-78.986351,37.84,0.0,-0.58,6.5,31368.25,0,city,CLR
D_046,2025-10-03T22:53:56.713832Z,42.917629,-78.707232,32.33,2.59,1.95,87.5,42373.52,0,city,SNW
D_037,2025-10-03T22:41:56.713832Z,43.009177,-79.110856,28.07,0.01,-1.51,196.1,3539.45,0,city,CLR
D_006,2025-10-03T23:08:56.713832Z,43.03166,-78.83945,43.35,0.9,-0.16,252.1,46526.45,0,city,CLR
D_048,2025-10-04T01:03:56.713832Z,42.902788,-78.837112,82.8,0.82,0.38,245.7,8642.73,0,highway,SNW
D_011,2025-10-04T01:09:56.713832Z,42.807159,-78.87863,26.25,-1.19,-0.1,177.1,31475.85,0,city,CLR
D_084,2025-10-04T02:44:56.713832Z,42.869531,-79.056005,107.0,-0.04,-1.42,309.1,28490.04,0,highway,CLR
D_006,2025-10-04T00:11:56.713832Z,43.171756,-78.872512,51.41,-1.67,0.74,108.0,46594.65,0,city,CLR
D_087,2025-10-04T02:01:56.713832Z,43.042474,-78.866178,48.43,-2.21,1.15,43.3,33717.78,0,city,CLR
D_007,2025-10-04T03:37:56.713832Z,42.980396,-78.843103,41.54,1.11,-0.36,14.7,36537.76,0,city,CLR
D_014,2025-10-03T22:03:56.713832Z,42.917924,-78.815485,97.63,1.84,1.86,83.4,9704.01,0,highway,SNW
D_042,2025-10-04T01:07:56.713832Z,43.041471,-78.694209,38.95,3.95,-1.89,256.6,32908.54,0,city,CLR
D_042,2025-10-03T22:34:56.713832Z,42.94717,-78.739342,47.68,0.86,0.05,268.5,32756.99,1,city,RAN
D_086,2025-10-04T02:58:56.713832Z,43.163544,-78.642692,50.48,0.07,2.76,332.1,15717.57,0,city,RAN
D_023,2025-10-04T01:57:56.713832Z,43.032478,-78.940427,28.23,2.71,1.57,187.2,20460.13,0,city,CLR
D_033,2025-10-04T03:27:56.713832Z,42.963774,-79.074572,76.2,0.05,-1.35,14.9,27811.62,0,rural,CLR
D_005,2025-10-04T00:14:56.713832Z,43.082664,-78.680302,85.17,-0.19,-4.95,127.4,44597.94,0,highway,CLR
D_000,2025-10-04T00:58:56.713832Z,42.952602,-78.849374,99.06,0.22,-0.53,261.8,14692.0,0,highway,CLR
D_049,2025-10-03T22:51:56.713832Z,42.914259,-78.821221,44.78,0.87,-0.12,167.7,40153.23,0,city,CLR
D_020,2025-10-04T01:23:56.713832Z,42.939975,-78.950095,51.29,2.1,-1.58,120.6,5751.03,0,city,CLR
D_077,2025-10-03T21:49:56.713832Z,42.92731,-78.869484,19.93,0.73,0.92,170.0,5555.69,0,city,RAN
D_076,2025-10-03T22:14:56.713832Z,42.948094,-78.834554,102.49,-0.5,-1.75,196.7,30204.29,0,highway,CLR
D_082,2025-10-03T22:26:56.713832Z,42.976571,-78.800308,55.75,-1.51,-2.69,196.5,43634.45,0,city,CLR
D_083,2025-10-04T02:58:56.713832Z,42.995908,-78.595498,84.52,0.53,-0.04,63.6,11204.55,0,highway,SNW
D_074,2025-10-03T23:11:56.713832Z,43.034079,-78.680813,95.34,-0.13,0.8,277.3,30903.43,0,highway,CLR
D_071,2025-10-04T00:02:56.713832Z,42.788754,-78.847372,47.15,-0.01,0.32,195.6,11442.84,0,rural,CLR
D_049,2025-10-04T03:26:56.713832Z,42.92876,-78.755118,91.37,-1.31,2.2,288.6,40447.0,0,highway,RAN
D_035,2025-10-03T22:24:56.713832Z,42.984802,-78.680256,51.63,-0.93,-1.55,297.6,5244.94,0,city,CLR
D_090,2025-10-04T03:17:56.713832Z,42.864617,-79.026144,98.86,0.42,0.97,197.5,31383.83,0,highway,CLR
D_018,2025-10-04T01:53:56.713832Z,42.990995,-78.981064,34.36,1.96,-1.2,287.1,16870.36,0,city,CLR
D_092,2025-10-03T22:23:56.713832Z,42.866532,-78.835286,70.19,1.92,-2.91,313.7,12214.83,0,highway,CLR
D_067,2025-10-04T03:27:56.713832Z,43.003022,-78.684925,89.29,2.98,-1.1,148.5,45429.36,0,highway,CLR
D_022,2025-10-04T01:23:56.713832Z,42.999023,-78.620417,33.2,-1.14,-0.61,225.9,34258.68,0,city,CLR
D_098,2025-10-04T01:36:56.713832Z,43.075422,-78.8436,59.84,-2.31,0.97,255.3,4274.2,0,rural,CLR
D_003,2025-10-03T23:30:56.713832Z,42.891306,-78.973259,109.67,1.25,2.38,134.0,37819.09,0,highway,CLR
D_085,2025-10-03T23:08:56.713832Z,43.047677,-78.715878,103.4,0.12,0.81,213.6,5934.81,0,highway,RAN
D_071,2025-10-03T22:18:56.713832Z,42.971665,-78.747432,95.59,-0.76,-4.19,76.3,11340.24,0,highway,RAN
D_049,2025-10-04T03:05:56.713832Z,42.928208,-78.795226,100.63,0.13,0.56,222.6,40424.13,0,highway,SNW
D_024,2025-10-03T23:28:56.713832Z,42.884205,-78.620949,112.17,0.42,0.97,198.2,20172.22,0,highway,CLR
D_048,2025-10-03T22:50:56.713832Z,42.902333,-78.759528,10.57,-2.06,-4.7,184.4,8500.98,0,city,CLR
D_052,2025-10-03T23:02:56.713832Z,42.94902,-78.824044,50.43,-1.21,0.74,222.9,17124.6,0,city,CLR
D_041,2025-10-04T01:48:56.713832Z,43.000634,-78.877189,83.41,-0.74,-4.59,149.9,4599.41,0,highway,RAN
D_086,2025-10-04T02:20:56.713832Z,43.094925,-78.58934,73.02,-0.54,1.92,127.0,15672.65,0,rural,CLR
D_084,2025-10-04T01:26:56.713832Z,42.907406,-78.917283,43.8,-0.51,0.76,227.2,28407.92,0,city,CLR
D_018,2025-10-04T01:56:56.713832Z,42.962392,-78.97848,77.58,-0.95,1.23,196.7,16874.22,0,highway,CLR
D_071,2025-10-04T00:03:56.713832Z,42.773557,-78.849944,101.61,-1.69,-0.46,187.1,11444.53,0,highway,RAN
D_053,2025-10-04T01:36:56.713832Z,43.053067,-79.081477,28.58,-1.35,5.49,5.0,26822.66,0,city,CLR
D_054,2025-10-04T03:15:56.713832Z,42.901843,-79.04433,20.27,1.26,-1.38,277.9,3545.45,0,city,RAN
D_090,2025-10-04T01:07:56.713832Z,42.977561,-78.996986,47.34,-0.04,1.18,277.8,31240.8,0,city,RAN
D_035,2025-10-03T23:57:56.713832Z,42.95493,-78.721916,25.78,1.68,-0.87,263.5,5345.98,0,city,RAN
D_002,2025-10-04T01:07:56.713832Z,43.095313,-78.787499,68.35,-0.11,-2.29,163.3,42136.05,0,rural,CLR
D_057,2025-10-03T21:46:56.713832Z,42.9524,-78.788237,80.39,-1.44,0.06,113.8,11501.62,0,highway,CLR
D_031,2025-10-04T03:29:56.713832Z,43.044819,-79.013066,96.48,0.39,0.28,287.1,40671.45,0,highway,CLR
D_071,2025-10-03T22:51:56.713832Z,42.896668,-78.783209,100.97,-1.42,0.78,227.0,11374.09,0,highway,RAN
D_029,2025-10-04T02:46:56.713832Z,42.925929,-78.7791,55.76,2.4,0.88,177.6,44763.44,0,city,CLR
D_045,2025-10-03T22:45:56.713832Z,42.924616,-78.853767,93.09,-1.19,-4.41,146.9,45296.6,0,highway,RAN
D_050,2025-10-03T22:30:56.713832Z,42.984565,-78.759887,44.26,-2.23,-2.47,175.9,10345.79,0,city,CLR
D_088,2025-10-04T03:37:56.713832Z,43.071793,-79.094133,26.74,-2.25,-1.06,238.5,15942.64,0,city,RAN
D_083,2025-10-03T22:32:56.713832Z,43.027778,-78.782409,36.4,-1.44,-1.6,319.3,10930.48,0,city,CLR
D_085,2025-10-04T00:15:56.713832Z,42.927605,-78.622221,31.46,-2.36,0.88,195.0,5999.12,0,city,CLR
D_004,2025-10-03T23:41:56.713832Z,42.936854,-78.858346,39.54,-3.18,-0.71,347.5,41130.42,0,city,CLR
D_065,2025-10-04T00:33:56.713832Z,43.076037,-78.785615,50.33,-2.4,2.98,159.5,30165.82,0,city,RAN
D_043,2025-10-04T02:08:56.713832Z,42.964693,-78.571664,50.5,1.26,-0.81,277.3,7017.91,0,city,CLR
D_001,2025-10-04T03:29:56.713832Z,43.023831,-78.693394,58.92,-0.24,1.24,24.4,12054.06,0,rural,CLR
D_068,2025-10-03T23:43:56.713832Z,42.936214,-78.847688,39.75,0.46,-1.93,305.8,3727.39,0,city,CLR
D_054,2025-10-04T00:29:56.713832Z,42.91621,-78.976385,54.87,1.49,-3.03,155.6,3366.81,0,city,CLR
D_042,2025-10-03T23:52:56.713832Z,42.952989,-78.732474,87.11,-1.08,4.04,14.9,32838.5,0,highway,CLR
D_074,2025-10-04T03:34:56.713832Z,43.182122,-78.526835,73.43,-0.35,-1.25,298.8,31184.15,0,rural,CLR
D_052,2025-10-04T01:53:56.713832Z,42.934294,-78.83207,126.02,3.3,0.31,8.1,17301.89,0,highway,CLR
D_048,2025-10-04T02:34:56.713832Z,42.954676,-78.891255,35.99,-0.52,3.87,356.2,8732.86,0,city,CLR
D_096,2025-10-03T22:04:56.713832Z,42.964625,-78.840354,27.71,0.26,-1.96,313.5,23053.1,0,city,CLR
D_041,2025-10-03T22:17:56.713832Z,43.014883,-78.889972,40.3,-2.47,-2.15,353.3,4378.55,0,city,SNW
D_065,2025-10-03T22:30:56.713832Z,42.950456,-78.865911,67.88,0.64,0.91,147.7,30039.4,0,rural,CLR
D_027,2025-10-03T21:46:56.713832Z,42.979993,-78.808105,30.05,-0.18,2.13,265.5,43351.46,0,city,CLR
D_019,2025-10-03T23:01:56.713832Z,42.869787,-78.750859,89.64,0.9,2.17,155.2,9577.88,0,highway,CLR
D_014,2025-10-04T02:51:56.713832Z,42.849679,-78.723988,94.34,-0.14,-0.09,63.8,10002.75,1,highway,CLR
D_047,2025-10-04T00:39:56.713832Z,42.973876,-78.728959,39.22,0.59,2.38,315.3,9334.25,0,city,CLR
D_088,2025-10-04T01:07:56.713832Z,42.943312,-79.117649,40.31,-0.57,-0.46,41.1,15785.77,0,city,CLR
D_017,2025-10-03T22:02:56.713832Z,42.991315,-78.862764,32.88,2.06,0.8,84.0,43938.57,0,city,CLR
D_025,2025-10-04T03:04:56.713832Z,43.088661,-79.141121,40.19,-1.03,-0.79,199.9,6078.02,0,city,RAN
D_097,2025-10-03T23:02:56.713832Z,43.038052,-78.854713,60.86,1.94,1.48,337.0,6783.02,0,rural,RAN
D_084,2025-10-04T03:28:56.713832Z,42.857338,-79.043032,98.13,-0.9,0.3,306.1,28533.38,1,highway,RAN
D_062,2025-10-04T01:01:56.713832Z,42.931953,-79.003364,50.0,-0.95,2.63,200.0,42672.72,0,city,CLR
D_048,2025-10-04T00:14:56.713832Z,42.878212,-78.781428,103.22,1.82,1.51,68.2,8585.02,0,highway,RAN
D_090,2025-10-04T00:07:56.713832Z,42.977292,-78.94267,96.07,-1.54,-4.98,238.0,31176.9,0,highway,SNW
D_057,2025-10-04T01:03:56.713832Z,42.738738,-78.920601,86.91,1.27,-3.8,269.5,11702.45,0,highway,CLR
D_032,2025-10-03T22:12:56.713832Z,43.023239,-78.842947,41.86,2.13,0.77,354.5,30976.94,0,city,CLR
D_088,2025-10-03T22:25:56.713832Z,43.0385,-78.78915,81.32,1.91,-0.35,154.6,15614.34,0,highway,CLR
D_083,2025-10-03T22:09:56.713832Z,42.973455,-78.790008,99.65,1.07,-0.01,129.8,10903.71,0,highway,CLR
D_069,2025-10-04T03:32:56.713832Z,42.960609,-79.015953,61.1,-0.67,0.24,269.0,20174.43,0,rural,CLR
D_009,2025-10-04T00:48:56.713832Z,42.86484,-78.968583,101.88,-0.91,0.4,198.5,8624.16,0,highway,CLR
D_015,2025-10-03T22:22:56.713832Z,42.993183,-78.774471,81.82,0.74,-1.77,21.9,37680.62,0,rural,CLR
D_023,2025-10-03T21:51:56.713832Z,42.973221,-78.787327,36.6,-0.1,1.87,162.6,20188.91,0,city,SNW
D_076,2025-10-04T03:20:56.713832Z,43.035618,-78.838,89.07,1.27,0.11,67.2,30517.65,0,highway,CLR
D_014,2025-10-04T03:17:56.713832Z,42.876489,-78.729512,34.07,-2.14,-3.18,214.1,10029.33,0,city,RAN
D_072,2025-10-04T02:01:56.713832Z,43.164839,-78.701541,75.09,2.58,-3.38,245.4,30619.26,0,rural,RAN
D_025,2025-10-04T02:28:56.713832Z,43.022979,-79.062416,53.23,0.45,-0.69,176.2,6036.17,1,city,CLR
D_004,2025-10-03T23:36:56.713832Z,42.934435,-78.883965,37.77,-0.01,-1.16,2.8,41125.6,0,city,CLR
D_023,2025-10-03T21:48:56.713832Z,42.973606,-78.810999,37.47,-1.22,-0.71,345.6,20186.26,0,city,CLR
D_042,2025-10-04T03:35:56.713832Z,43.056183,-78.60622,87.68,1.29,-0.89,242.1,33060.72,0,highway,SNW
D_089,2025-10-03T23:05:56.713832Z,42.869803,-78.82526,76.52,0.45,1.05,246.2,37137.39,0,rural,RAN
D_054,2025-10-03T22:53:56.713832Z,42.914585,-78.80203,48.8,2.8,-1.12,30.0,3265.77,0,city,CLR
D_086,2025-10-03T23:38:56.713832Z,42.9968,-78.689009,102.26,1.33,-1.19,326.2,15505.91,0,highway,CLR
D_004,2025-10-04T01:16:56.713832Z,42.986427,-78.855369,97.44,-0.33,1.78,270.7,41234.25,0,highway,RAN
D_058,2025-10-04T00:41:56.713832Z,42.985908,-79.114847,47.92,1.81,-2.21,272.2,26961.98,1,city,CLR
D_044,2025-10-03T23:58:56.713832Z,43.138385,-78.93272,39.82,1.46,1.53,222.9,31496.19,0,city,CLR
D_044,2025-10-03T23:29:56.713832Z,43.06795,-78.94853,37.99,2.1,-1.4,63.8,31465.51,0,city,SNW
D_019,2025-10-04T00:54:56.713832Z,42.912226,-78.818387,94.1,-1.2,4.25,286.6,9694.48,0,highway,CLR
D_035,2025-10-04T02:47:56.713832Z,42.976307,-78.424984,32.47,1.83,-2.9,97.6,5528.92,0,city,CLR
D_088,2025-10-04T00:24:56.713832Z,42.928357,-79.028583,98.86,3.47,-0.14,72.4,15738.23,0,highway,CLR
D_008,2025-10-03T21:58:56.713832Z,42.935452,-78.848314,37.46,-0.15,-1.94,345.6,28472.51,0,city,CLR
D_004,2025-10-03T21:43:56.713832Z,42.963336,-78.830971,46.14,0.0,-0.06,321.5,41005.28,0,city,CLR
D_016,2025-10-03T22:40:56.713832Z,43.001567,-78.974995,87.39,0.73,2.91,158.3,19663.45,0,highway,CLR
D_082,2025-10-03T23:07:56.713832Z,43.002749,-78.818469,31.01,2.57,-0.22,289.2,43675.41,0,city,RAN
D_099,2025-10-04T00:43:56.713832Z,42.873913,-79.059174,35.48,3.0,0.55,4.2,36691.96,0,city,SNW
D_066,2025-10-04T02:33:56.713832Z,42.919945,-78.76868,101.29,0.51,-1.19,14.0,24479.57,0,highway,CLR
D_060,2025-10-03T23:17:56.713832Z,43.053071,-78.939714,33.62,0.99,-1.46,61.8,4004.31,0,city,CLR
D_056,2025-10-04T01:06:56.713832Z,42.774251,-78.807436,49.6,1.45,3.03,58.9,27671.18,0,city,CLR
D_086,2025-10-04T01:06:56.713832Z,42.982637,-78.501093,51.49,-0.74,-0.21,74.7,15601.23,0,rural,CLR
D_061,2025-10-04T01:34:56.713832Z,43.003773,-78.807076,47.86,0.36,-0.48,233.5,23049.82,0,city,CLR
D_032,2025-10-04T00:51:56.713832Z,43.102034,-78.814604,36.19,0.71,-3.11,145.8,31150.86,0,city,CLR
D_078,2025-10-03T22:39:56.713832Z,42.994926,-78.716,81.07,0.59,-1.51,179.3,2238.53,0,highway,CLR
D_023,2025-10-04T01:40:56.713832Z,43.033181,-78.906458,100.83,-1.57,-0.24,118.3,20441.92,0,highway,CLR
D_043,2025-10-04T01:11:56.713832Z,42.920351,-78.581542,51.81,-1.19,-3.07,45.9,6962.52,0,city,CLR
D_084,2025-10-03T23:20:56.713832Z,42.936733,-78.809615,50.5,-0.73,-0.93,245.2,28263.28,0,city,CLR
D_085,2025-10-04T00:24:56.713832Z,42.929545,-78.673904,44.0,-1.76,-0.74,143.5,6006.91,0,city,CLR
D_018,2025-10-03T22:01:56.713832Z,42.925126,-78.871984,49.11,-0.54,1.75,57.2,16639.04,0,city,CLR
D_075,2025-10-03T22:03:56.713832Z,42.967606,-78.76933,88.7,0.33,0.39,38.4,45113.01,0,highway,CLR
D_015,2025-10-04T03:37:56.713832Z,43.147385,-78.86277,43.46,2.25,-1.42,357.7,38005.63,0,city,RAN
D_001,2025-10-03T22:36:56.713832Z,42.939716,-78.861938,46.14,0.79,0.03,330.4,11738.78,1,city,CLR
D_085,2025-10-04T01:08:56.713832Z,42.934199,-78.716401,36.34,0.16,-3.53,23.9,6048.83,0,city,CLR
D_025,2025-10-04T02:52:56.713832Z,43.087984,-79.133826,48.08,1.66,0.52,332.7,6064.91,0,city,CLR
D_072,2025-10-04T00:30:56.713832Z,43.172697,-78.759497,51.96,2.63,0.25,283.1,30523.56,0,city,SNW
D_013,2025-10-04T02:56:56.713832Z,42.662123,-78.720446,32.39,-1.61,-2.0,24.4,40023.11,0,city,CLR
D_033,2025-10-04T01:11:56.713832Z,42.803479,-79.111982,34.48,1.95,1.08,63.8,27680.34,0,city,CLR
D_081,2025-10-03T23:58:56.713832Z,42.957469,-78.662108,30.0,2.95,-0.95,189.7,47313.13,0,city,CLR
D_023,2025-10-03T23:29:56.713832Z,43.047587,-78.785504,27.22,-0.96,-4.08,257.8,20300.84,0,city,CLR
D_033,2025-10-03T23:19:56.713832Z,42.904131,-79.021319,45.7,-0.07,-2.44,112.4,27569.1,0,city,CLR
D_043,2025-10-04T00:00:56.713832Z,42.952117,-78.746097,41.73,-0.43,-2.72,315.8,6890.55,0,city,CLR
D_089,2025-10-04T00:45:56.713832Z,42.788811,-78.846295,114.64,2.42,-1.41,207.4,37247.76,0,highway,CLR
D_067,2025-10-04T02:32:56.713832Z,42.961488,-78.683771,82.72,0.34,-0.82,333.9,45370.8,0,highway,CLR
D_090,2025-10-03T22:20:56.713832Z,42.986877,-78.911557,14.74,1.77,0.56,115.8,31068.76,0,city,RAN
D_041,2025-10-04T01:05:56.713832Z,43.007314,-78.95682,58.68,0.83,1.13,208.1,4552.21,0,city,CLR
D_022,2025-10-04T00:48:56.713832Z,43.018193,-78.566707,78.76,1.8,-2.71,80.3,34228.68,0,highway,CLR
D_001,2025-10-04T00:58:56.713832Z,43.19015,-78.754911,33.0,2.29,-3.76,94.8,11897.34,0,city,SNW
D_048,2025-10-03T23:14:56.713832Z,42.885354,-78.774175,38.49,-0.92,-3.06,87.4,8519.65,0,city,CLR
D_056,2025-10-03T21:52:56.713832Z,42.937693,-78.85119,49.73,-0.75,-0.01,200.8,27458.16,0,city,CLR
D_003,2025-10-03T22:57:56.713832Z,42.934593,-78.915326,91.92,-0.89,-3.81,275.9,37783.54,0,highway,CLR
D_064,2025-10-04T01:17:56.713832Z,43.008019,-79.038941,79.36,1.54,1.4,1.0,9022.65,0,highway,CLR
D_007,2025-10-04T03:23:56.713832Z,42.982036,-78.838328,101.34,1.65,-1.3,319.7,36524.43,0,highway,CLR
D_065,2025-10-03T22:36:56.713832Z,42.968201,-78.873464,73.71,-0.18,0.61,110.4,30043.75,0,rural,RAN
D_000,2025-10-04T00:36:56.713832Z,42.946377,-78.841477,32.06,0.65,-0.49,111.7,14664.69,0,city,CLR
D_040,2025-10-04T00:09:56.713832Z,43.061984,-78.857207,86.1,-1.17,2.07,154.8,12561.23,0,highway,CLR
D_037,2025-10-04T01:40:56.713832Z,43.040168,-79.238352,41.33,1.76,1.02,313.9,3720.4,0,city,CLR
