driver_id,ts,lat,lon,speed_kph,accel_mps2,brake_mps2,heading_deg,odometer_km,phone_use,road_type,weather_code,hard_brake
D_016,2025-10-05T18:15:58.784328+00:00,42.940995,-78.87289,39.35,-0.13,-0.05,234.1,19623.76,1,city,SNW,0
D_083,2025-10-05T18:20:58.784328+00:00,42.965049,-78.773779,91.42,2.24,0.06,108.6,10895.85,0,highway,CLR,0
D_017,2025-10-05T23:23:58.784328+00:00,42.950434,-78.773336,39.26,1.96,-3.58,262.4,44251.07,0,city,CLR,0
D_052,2025-10-05T21:11:58.784328+00:00,42.799923,-78.79651,32.52,-0.22,0.06,164.7,17237.45,0,city,CLR,0
D_024,2025-10-05T22:15:58.784328+00:00,42.957779,-78.620272,32.04,1.94,2.29,342.9,20310.79,0,city,RAN,0
D_000,2025-10-05T21:56:58.784328+00:00,42.89628,-78.842213,39.11,1.82,-2.17,193.2,14734.8,0,city,CLR,0
D_004,2025-10-05T18:51:58.784328+00:00,42.984189,-78.851453,36.99,1.87,0.12,173.1,41058.94,0,city,CLR,0
D_008,2025-10-05T22:26:58.784328+00:00,42.936457,-79.07103,104.37,4.1,-3.17,152.4,28740.11,0,highway,CLR,0
D_066,2025-10-05T23:38:58.784328+00:00,42.905145,-78.858129,49.77,3.23,0.35,314.5,24530.1,0,city,CLR,0
D_059,2025-10-05T21:47:58.784328+00:00,42.933114,-78.684906,37.63,-0.63,-1.87,28.6,38619.49,0,city,SNW,0
D_071,2025-10-05T18:04:58.784328+00:00,42.949016,-78.819611,98.48,2.23,-1.84,134.7,11303.11,0,highway,RAN,0
D_051,2025-10-05T20:02:58.784328+00:00,42.964445,-78.653431,80.72,-0.8,3.04,250.6,10089.9,0,highway,CLR,0
D_030,2025-10-05T20:37:58.784328+00:00,42.965826,-78.528407,52.39,-0.32,-0.64,58.8,34523.34,0,rural,CLR,0
D_083,2025-10-05T22:16:58.784328+00:00,42.987324,-78.597164,99.17,1.26,-0.78,130.5,11140.41,0,highway,CLR,0
D_006,2025-10-05T20:46:58.784328+00:00,43.117853,-78.811704,35.96,0.0,-1.3,93.6,46610.4,0,city,CLR,0
D_001,2025-10-05T23:31:58.784328+00:00,43.070725,-78.691376,37.58,0.45,-0.56,220.1,12035.9,0,city,CLR,0
D_050,2025-10-05T20:37:58.784328+00:00,43.01523,-78.582056,49.46,0.87,-1.46,336.5,10456.65,0,rural,CLR,0
D_008,2025-10-05T19:27:58.784328+00:00,42.942715,-79.030883,55.32,-2.54,-0.64,137.3,28549.13,0,rural,CLR,0
D_045,2025-10-05T20:55:58.784328+00:00,42.791701,-78.818628,70.37,1.29,-3.14,189.5,45402.76,0,rural,RAN,0
D_047,2025-10-05T19:14:58.784328+00:00,42.9238,-78.854904,113.7,-1.61,-1.5,190.0,9226.34,0,highway,CLR,0
D_051,2025-10-05T20:56:58.784328+00:00,42.918332,-78.561728,43.76,1.71,2.68,336.1,10148.8,0,city,RAN,0
D_069,2025-10-05T22:15:58.784328+00:00,43.009656,-78.93984,98.79,0.31,-1.14,249.0,20073.77,0,highway,RAN,0
D_055,2025-10-05T19:51:58.784328+00:00,42.997497,-78.642611,86.17,3.63,-1.51,233.4,22860.76,1,highway,CLR,0
D_017,2025-10-05T18:24:58.784328+00:00,42.973411,-78.8475,81.11,3.11,-1.15,165.0,43941.27,0,rural,CLR,0
D_052,2025-10-05T23:09:58.784328+00:00,42.95013,-78.749454,107.01,0.22,1.11,331.9,17364.18,0,highway,CLR,0
D_045,2025-10-05T21:44:58.784328+00:00,42.794113,-78.868238,79.87,-0.36,1.36,32.3,45455.4,0,rural,RAN,0
D_091,2025-10-05T18:33:58.784328+00:00,43.020569,-78.813621,63.5,1.89,0.07,141.1,43383.35,0,rural,RAN,0
D_005,2025-10-05T20:19:58.784328+00:00,43.097926,-78.637817,30.91,-0.8,3.76,251.1,44582.08,0,city,CLR,0
D_042,2025-10-05T19:52:58.784328+00:00,42.905869,-78.739676,36.07,-0.33,-0.34,96.3,32817.01,1,city,CLR,0
D_010,2025-10-05T23:28:58.784328+00:00,42.802152,-78.974076,105.34,1.3,1.14,25.0,31436.69,0,highway,CLR,0
D_082,2025-10-05T18:01:58.784328+00:00,42.965584,-78.821079,100.24,-2.5,1.43,357.2,43583.43,0,highway,RAN,0
D_005,2025-10-05T21:48:58.784328+00:00,42.990156,-78.609226,32.38,0.63,0.73,83.3,44674.34,0,city,RAN,0
D_011,2025-10-05T18:31:58.784328+00:00,42.943675,-78.851375,58.7,-0.49,-0.18,249.9,31288.9,0,rural,CLR,0
D_071,2025-10-05T23:12:58.784328+00:00,42.735289,-78.884422,87.94,-0.04,1.4,318.5,11629.58,0,highway,RAN,0
D_011,2025-10-05T18:35:58.784328+00:00,42.93501,-78.839851,60.51,-3.49,-0.88,210.2,31293.01,0,rural,CLR,0
D_075,2025-10-05T21:28:58.784328+00:00,43.059769,-78.949933,39.52,2.66,0.83,21.5,45311.93,0,city,RAN,0
D_067,2025-10-05T21:04:58.784328+00:00,42.933484,-78.901867,79.71,1.86,-1.6,47.5,45267.32,1,rural,CLR,0
D_084,2025-10-05T22:51:58.784328+00:00,42.871324,-78.966778,53.44,-1.96,0.66,220.2,28477.34,0,city,CLR,0
D_045,2025-10-05T20:34:58.784328+00:00,42.864801,-78.752486,57.46,1.17,-1.94,308.3,45383.62,0,rural,SNW,0
D_092,2025-10-05T18:37:58.784328+00:00,42.87072,-78.827664,32.33,-2.09,-2.65,153.9,12210.9,0,city,RAN,0
D_017,2025-10-05T20:17:58.784328+00:00,42.993557,-78.86013,106.29,1.57,-0.35,126.0,44056.02,0,highway,CLR,0
D_004,2025-10-05T22:03:58.784328+00:00,42.947889,-78.835902,97.42,0.04,1.07,71.2,41262.19,1,highway,CLR,0
D_070,2025-10-05T22:06:58.784328+00:00,42.905387,-78.846198,91.32,0.19,-0.48,106.6,13909.74,0,highway,RAN,0
D_025,2025-10-05T22:36:58.784328+00:00,43.033334,-79.083058,49.73,-1.86,0.34,111.8,6027.36,0,city,CLR,0
D_013,2025-10-05T19:07:58.784328+00:00,42.849906,-78.884561,93.79,1.28,-1.37,214.3,39763.87,0,highway,CLR,0
D_088,2025-10-05T19:42:58.784328+00:00,43.013754,-78.973252,34.29,1.12,0.28,314.0,15674.55,0,city,CLR,0
D_083,2025-10-05T19:43:58.784328+00:00,43.080064,-78.767765,40.42,-0.21,-1.29,64.0,10987.86,0,city,RAN,0
D_073,2025-10-05T18:40:58.784328+00:00,43.035725,-78.840749,31.04,-0.28,-3.09,261.8,45673.92,0,city,RAN,0
D_007,2025-10-05T19:36:58.784328+00:00,43.044984,-78.869592,87.04,1.89,-1.56,311.7,36253.84,0,highway,RAN,0
D_028,2025-10-05T21:53:58.784328+00:00,42.970961,-78.644043,39.59,0.79,0.48,13.0,11876.31,0,city,CLR,0
D_075,2025-10-05T22:02:58.784328+00:00,43.107164,-78.929447,43.57,-2.07,0.9,267.2,45347.9,0,rural,RAN,0
D_033,2025-10-05T22:20:58.784328+00:00,42.897032,-79.10423,25.38,2.7,1.61,16.4,27728.25,0,city,RAN,0
D_054,2025-10-05T18:04:58.784328+00:00,42.9443,-78.828303,42.42,2.16,-3.03,148.0,3190.78,0,city,CLR,0
D_013,2025-10-05T21:15:58.784328+00:00,42.80926,-78.804362,45.99,-0.56,-1.07,13.2,39897.16,0,city,CLR,0
D_013,2025-10-05T19:43:58.784328+00:00,42.878364,-78.826777,90.32,-0.25,2.71,272.6,39807.35,0,highway,CLR,0
D_032,2025-10-05T19:05:58.784328+00:00,43.039842,-78.875103,80.6,2.26,-0.52,204.0,31012.15,1,highway,RAN,0
D_024,2025-10-05T20:12:58.784328+00:00,42.893251,-78.676856,37.45,0.25,-1.29,118.7,20198.11,0,city,RAN,0
D_003,2025-10-05T22:19:58.784328+00:00,43.06097,-78.853653,32.88,-0.45,0.8,126.8,37976.03,0,city,CLR,0
D_039,2025-10-05T18:13:58.784328+00:00,42.986674,-78.790549,33.31,-1.21,-2.28,205.5,49532.06,0,city,CLR,0
D_010,2025-10-05T20:25:58.784328+00:00,42.76948,-78.830245,72.7,0.09,0.19,123.8,31243.15,0,rural,CLR,0
D_044,2025-10-05T21:39:58.784328+00:00,43.070519,-79.000246,42.3,-0.51,-2.48,51.2,31587.94,0,city,SNW,0
D_093,2025-10-05T19:13:58.784328+00:00,42.971154,-78.800469,75.58,1.27,4.25,31.7,24316.49,0,rural,RAN,0
D_046,2025-10-05T23:21:58.784328+00:00,43.0225,-78.525346,111.54,-1.47,1.45,257.3,42637.27,0,highway,RAN,0
D_031,2025-10-05T22:42:58.784328+00:00,42.999305,-78.887737,97.61,0.36,-1.57,56.2,40601.57,0,highway,RAN,0
D_034,2025-10-05T21:12:58.784328+00:00,43.105638,-78.774097,45.03,-2.43,-0.89,37.4,17832.35,0,city,CLR,0
D_093,2025-10-05T20:54:58.784328+00:00,43.042785,-78.698767,102.51,0.47,0.99,50.7,24430.62,1,highway,CLR,0
D_044,2025-10-05T21:52:58.784328+00:00,43.09041,-79.007329,51.64,1.88,1.36,290.3,31600.97,0,rural,CLR,0
D_006,2025-10-05T21:41:58.784328+00:00,43.074239,-78.641953,42.67,-1.59,-2.63,228.7,46675.04,0,city,CLR,0
D_027,2025-10-05T20:01:58.784328+00:00,42.958398,-78.582733,44.17,0.79,-0.1,117.0,43464.06,0,city,CLR,0
D_073,2025-10-05T19:48:58.784328+00:00,42.991445,-78.696855,80.93,-0.41,-1.82,313.1,45740.93,0,rural,CLR,0
D_020,2025-10-05T20:36:58.784328+00:00,43.010568,-79.004959,44.64,0.77,-1.54,124.9,5678.35,1,city,RAN,0
D_079,2025-10-05T21:36:58.784328+00:00,42.88473,-78.84202,45.12,1.81,1.11,49.6,29830.54,0,city,RAN,0
D_030,2025-10-05T21:13:58.784328+00:00,42.93119,-78.535933,49.41,0.74,-1.41,141.4,34561.57,0,city,CLR,0
D_031,2025-10-05T21:56:58.784328+00:00,42.918822,-78.955426,50.25,-1.43,-2.74,320.0,40547.61,1,rural,CLR,0
D_079,2025-10-05T22:17:58.784328+00:00,42.910154,-78.819455,44.96,-2.96,-0.3,321.6,29873.63,0,city,CLR,0
D_022,2025-10-05T23:30:58.784328+00:00,42.910185,-78.495584,97.9,0.34,-0.41,156.8,34376.31,0,highway,RAN,0
D_005,2025-10-05T21:06:58.784328+00:00,43.0466,-78.685379,103.39,2.08,0.58,231.6,44630.15,0,highway,CLR,0
D_000,2025-10-05T21:57:58.784328+00:00,42.881709,-78.85155,106.92,-1.43,-0.25,205.3,14736.59,0,highway,CLR,0
D_091,2025-10-05T20:55:58.784328+00:00,43.072404,-79.003316,68.4,2.31,-1.52,242.6,43532.45,0,rural,CLR,0
D_031,2025-10-05T18:16:58.784328+00:00,42.9975,-78.796518,41.4,1.98,0.25,81.8,40305.62,0,city,RAN,0
D_006,2025-10-05T21:16:58.784328+00:00,43.146291,-78.72229,55.19,-0.32,0.51,330.0,46646.64,0,rural,RAN,0
D_079,2025-10-05T19:55:58.784328+00:00,42.984079,-78.716828,82.96,-1.02,1.7,59.9,29730.04,0,highway,RAN,0
D_044,2025-10-05T18:59:58.784328+00:00,43.043774,-78.990355,95.96,-2.7,0.85,331.3,31418.94,0,highway,CLR,0
D_097,2025-10-05T22:03:58.784328+00:00,43.020003,-78.835077,90.03,-0.17,-2.09,317.7,6954.06,1,highway,CLR,0
D_015,2025-10-05T23:45:58.784328+00:00,43.145834,-78.858517,105.49,1.69,-1.37,35.9,37993.9,0,highway,CLR,0
D_016,2025-10-05T19:23:58.784328+00:00,42.986028,-78.986531,118.66,-0.63,-0.93,228.5,19686.3,0,highway,CLR,0
D_058,2025-10-05T21:42:58.784328+00:00,43.022589,-79.089552,90.59,1.37,-0.01,247.2,27007.92,1,highway,CLR,0
D_085,2025-10-05T21:28:58.784328+00:00,42.937361,-78.737794,106.69,-0.64,-0.73,281.3,6050.61,0,highway,RAN,0
D_044,2025-10-05T20:24:58.784328+00:00,43.128987,-78.919557,46.02,0.81,1.24,59.9,31504.65,0,city,CLR,0
D_054,2025-10-05T21:04:58.784328+00:00,42.921174,-78.980575,72.09,-1.35,2.5,7.1,3384.36,0,rural,CLR,0
D_050,2025-10-05T21:13:58.784328+00:00,43.01022,-78.686642,68.79,-0.14,-2.05,278.2,10493.21,0,highway,CLR,0
D_098,2025-10-05T19:20:58.784328+00:00,42.99857,-78.839109,54.58,1.73,-0.46,58.8,4114.6,0,city,CLR,0
D_062,2025-10-05T18:59:58.784328+00:00,42.985865,-78.900361,57.16,-3.02,-0.59,251.4,42523.75,0,rural,CLR,0
D_008,2025-10-05T21:49:58.784328+00:00,43.022855,-79.06836,65.72,-1.14,-1.06,68.8,28701.7,1,rural,CLR,0
D_077,2025-10-05T23:27:58.784328+00:00,42.894953,-78.949735,54.66,-0.1,-0.15,71.2,5892.32,0,rural,CLR,0
D_005,2025-10-05T23:06:58.784328+00:00,43.00844,-78.557294,91.57,-0.74,2.19,79.9,44755.44,0,highway,CLR,0
D_065,2025-10-05T20:46:58.784328+00:00,43.084798,-78.763106,52.85,0.62,-0.6,89.3,30159.78,1,city,CLR,0
D_078,2025-10-05T21:45:58.784328+00:00,43.19508,-78.843725,43.53,0.1,-1.28,34.4,2409.91,0,city,RAN,0
D_005,2025-10-05T23:15:58.784328+00:00,43.00318,-78.531191,41.4,-0.58,1.05,44.3,44765.67,0,city,CLR,0
D_072,2025-10-05T23:54:58.784328+00:00,43.141676,-78.758674,86.71,1.39,0.85,234.2,30724.47,0,highway,RAN,0
D_090,2025-10-05T23:11:58.784328+00:00,42.865932,-78.974007,37.69,2.65,1.27,181.5,31356.89,0,city,CLR,0
D_045,2025-10-05T18:16:58.784328+00:00,42.998627,-78.827601,91.05,0.43,-3.29,51.5,45243.99,0,highway,CLR,0
D_092,2025-10-05T22:13:58.784328+00:00,42.753401,-78.943566,43.45,-1.94,0.03,311.8,12443.37,0,city,CLR,0
D_008,2025-10-05T21:50:58.784328+00:00,43.01413,-79.066189,58.85,2.24,1.29,169.6,28702.68,0,city,CLR,0
D_049,2025-10-05T18:02:58.784328+00:00,42.947434,-78.816,49.51,1.22,-3.86,119.1,40078.48,0,city,CLR,0
D_032,2025-10-05T23:45:58.784328+00:00,43.021125,-78.971217,36.96,0.61,-2.13,287.6,31313.45,0,city,CLR,0
D_014,2025-10-05T21:03:58.784328+00:00,42.936589,-78.821464,84.04,-0.71,-2.29,129.8,9871.61,0,highway,CLR,0
D_083,2025-10-05T22:03:58.784328+00:00,43.010649,-78.663246,61.03,2.12,1.4,170.8,11127.14,0,rural,CLR,0
D_024,2025-10-05T18:38:58.784328+00:00,42.917593,-78.761461,101.11,-1.08,2.43,129.4,20092.13,0,highway,CLR,0
D_099,2025-10-05T21:36:58.784328+00:00,42.893092,-79.019349,44.45,-0.5,2.54,2.5,36730.19,0,city,SNW,0
D_054,2025-10-05T23:00:58.784328+00:00,42.86044,-78.980323,37.45,-0.02,-1.04,247.5,3512.66,0,city,RAN,0
D_004,2025-10-05T23:09:58.784328+00:00,42.992554,-78.873827,62.47,0.14,3.42,140.0,41332.28,0,city,CLR,0
D_051,2025-10-05T20:51:58.784328+00:00,42.93234,-78.560254,104.08,1.63,2.95,33.3,10142.74,0,highway,CLR,0
D_029,2025-10-05T23:22:58.784328+00:00,42.894589,-78.753424,49.07,-0.14,-4.08,112.7,44781.78,0,city,CLR,0
D_096,2025-10-05T22:58:58.784328+00:00,42.99778,-78.677208,87.91,-0.96,0.68,244.2,23343.87,1,highway,CLR,0
D_046,2025-10-05T18:35:58.784328+00:00,42.937133,-78.766524,93.65,-1.37,-4.04,243.8,42336.1,1,highway,CLR,0
D_031,2025-10-05T19:52:58.784328+00:00,42.958046,-78.822782,57.1,-1.02,-0.33,178.2,40409.0,0,rural,CLR,0
D_079,2025-10-05T19:43:58.784328+00:00,42.962304,-78.734923,44.53,-1.96,2.42,114.6,29717.06,0,city,CLR,0
D_068,2025-10-05T20:49:58.784328+00:00,42.88919,-78.893989,63.77,-0.17,-1.33,268.2,3774.92,0,city,RAN,0
D_029,2025-10-05T21:43:58.784328+00:00,42.965139,-79.015871,90.03,-1.09,-2.38,154.9,44682.41,0,highway,CLR,0
D_096,2025-10-05T23:17:58.784328+00:00,43.028367,-78.581666,74.14,0.26,0.14,102.8,23362.04,0,rural,CLR,0
D_099,2025-10-05T23:37:58.784328+00:00,42.890461,-79.149612,99.11,1.66,3.94,179.4,36869.3,0,highway,RAN,0
D_018,2025-10-05T20:04:58.784328+00:00,43.006378,-78.909889,34.21,-1.28,-1.79,354.2,16741.35,0,city,CLR,0
D_005,2025-10-05T23:38:58.784328+00:00,42.994075,-78.585715,44.71,-1.3,0.1,231.1,44791.43,0,city,CLR,0
D_040,2025-10-05T18:34:58.784328+00:00,43.046893,-78.816259,45.77,-2.72,1.16,204.8,12437.28,0,city,CLR,0
D_077,2025-10-05T23:29:58.784328+00:00,42.889269,-78.934798,110.53,-0.64,1.24,143.2,5895.02,0,highway,CLR,0
D_061,2025-10-05T20:15:58.784328+00:00,42.980562,-78.828442,70.5,-1.98,-0.98,91.3,22946.46,0,rural,CLR,0
D_099,2025-10-05T21:10:58.784328+00:00,42.865668,-79.038824,70.46,-1.21,2.3,14.8,36701.11,0,rural,RAN,0
D_091,2025-10-05T18:04:58.784328+00:00,42.978273,-78.782316,72.1,0.66,-0.16,130.0,43351.84,0,rural,CLR,0
D_029,2025-10-05T18:22:58.784328+00:00,42.945118,-78.845195,93.33,-0.11,-2.63,315.3,44465.58,0,highway,RAN,0
D_091,2025-10-05T22:04:58.784328+00:00,43.071067,-78.951265,37.52,-1.21,-0.31,55.8,43595.76,0,rural,RAN,0
D_076,2025-10-05T18:01:58.784328+00:00,42.95972,-78.836435,49.36,-0.97,-2.08,243.8,30170.44,0,city,CLR,0
D_085,2025-10-05T22:35:58.784328+00:00,43.038447,-78.676876,35.34,-0.04,-4.09,233.8,6122.0,0,city,CLR,0
D_042,2025-10-05T23:18:58.784328+00:00,43.0452,-78.593236,110.86,1.38,-1.99,137.7,33019.4,0,highway,RAN,0
D_042,2025-10-05T18:23:58.784328+00:00,42.897002,-78.776573,102.26,1.43,-0.68,207.7,32728.68,0,highway,SNW,0
D_063,2025-10-05T21:16:58.784328+00:00,42.968972,-79.0942,95.49,0.07,-2.96,139.8,19511.19,0,highway,CLR,0
D_080,2025-10-05T20:59:58.784328+00:00,42.871168,-78.77806,101.66,0.19,-3.5,165.6,10036.27,0,highway,CLR,0
D_020,2025-10-05T21:45:58.784328+00:00,42.945372,-78.943634,67.28,1.68,-0.86,348.7,5754.78,0,rural,CLR,0
D_016,2025-10-05T22:37:58.784328+00:00,42.888874,-78.911417,40.24,2.49,1.02,231.3,19890.48,0,city,CLR,0
D_054,2025-10-05T22:44:58.784328+00:00,42.871519,-79.010193,95.75,-0.18,0.25,327.6,3493.9,0,highway,CLR,0
D_095,2025-10-05T22:11:58.784328+00:00,42.753497,-78.81854,92.97,1.66,-2.53,49.1,30770.54,0,highway,CLR,0
D_020,2025-10-05T22:31:58.784328+00:00,42.932323,-78.9163,45.26,1.51,-0.36,116.9,5804.23,0,city,CLR,0
D_062,2025-10-05T18:42:58.784328+00:00,42.957809,-78.878326,57.76,0.85,-1.24,157.2,42506.48,0,rural,RAN,0
D_015,2025-10-05T20:23:58.784328+00:00,42.992461,-78.786885,40.44,-1.28,1.5,149.4,37793.37,0,city,RAN,0
D_002,2025-10-05T23:41:58.784328+00:00,43.088317,-78.685757,89.09,-0.12,3.03,7.6,42275.79,0,highway,CLR,0
D_001,2025-10-05T20:32:58.784328+00:00,43.136592,-78.814166,86.57,-0.48,-1.29,104.6,11845.03,0,highway,RAN,0
D_073,2025-10-05T23:24:58.784328+00:00,42.967974,-78.523246,87.8,-1.02,-3.36,63.9,45965.14,0,highway,CLR,0
D_098,2025-10-05T21:15:58.784328+00:00,43.112271,-78.867072,99.05,0.45,-1.35,187.2,4233.88,0,highway,CLR,0
D_044,2025-10-05T18:49:58.784328+00:00,43.014823,-78.945256,57.78,0.39,-1.39,60.0,31406.75,0,rural,CLR,0
D_086,2025-10-05T22:15:58.784328+00:00,43.090334,-78.548998,33.13,1.29,0.74,179.7,15651.35,0,city,CLR,0
D_067,2025-10-05T23:23:58.784328+00:00,42.982649,-78.668828,36.42,0.85,3.9,262.1,45406.06,0,city,CLR,0
D_023,2025-10-05T19:05:58.784328+00:00,43.040196,-78.720975,99.91,-1.98,-0.77,115.3,20252.68,0,highway,CLR,0
D_033,2025-10-05T20:03:58.784328+00:00,42.875091,-79.004431,27.0,-0.19,-0.31,302.0,27589.05,0,city,RAN,0
D_048,2025-10-05T18:47:58.784328+00:00,42.906147,-78.795023,96.94,-0.23,1.62,157.0,8477.69,0,highway,CLR,0
D_021,2025-10-05T23:39:58.784328+00:00,42.877807,-78.797107,37.97,-0.08,0.57,119.8,28917.84,0,city,RAN,0
D_043,2025-10-05T20:23:58.784328+00:00,42.964341,-78.728769,42.22,0.7,2.22,84.0,6895.2,0,city,RAN,0
D_077,2025-10-05T19:16:58.784328+00:00,42.835007,-78.881271,27.67,-3.07,-4.81,217.1,5625.76,0,city,CLR,0
D_022,2025-10-05T19:24:58.784328+00:00,42.890583,-78.737174,31.39,1.93,-2.87,199.1,34117.92,0,city,RAN,0
D_073,2025-10-05T20:45:58.784328+00:00,42.983992,-78.718253,43.96,-1.28,-0.57,300.1,45801.48,0,city,RAN,0
D_036,2025-10-05T18:00:58.784328+00:00,42.944206,-78.821847,66.46,1.24,-3.8,174.5,36190.67,0,rural,CLR,0
D_076,2025-10-05T19:33:58.784328+00:00,42.955342,-78.803673,43.63,0.96,1.95,50.3,30261.63,0,city,CLR,0
D_054,2025-10-05T18:18:58.784328+00:00,42.914714,-78.811088,93.49,1.53,1.13,197.8,3208.69,0,highway,CLR,0
D_005,2025-10-05T23:23:58.784328+00:00,42.972077,-78.5113,66.62,-0.06,0.73,268.3,44774.45,0,rural,CLR,0
D_091,2025-10-05T18:48:58.784328+00:00,43.029776,-78.788766,45.04,0.4,0.83,303.3,43400.53,0,city,RAN,0
D_091,2025-10-05T22:44:58.784328+00:00,43.071319,-78.969734,33.66,3.12,0.03,303.9,43633.76,0,city,CLR,0
D_071,2025-10-05T23:34:58.784328+00:00,42.738693,-78.833404,75.55,1.07,1.49,70.9,11652.18,0,rural,CLR,0
D_072,2025-10-05T23:56:58.784328+00:00,43.129053,-78.752072,41.98,1.14,-1.24,164.0,30725.97,0,city,CLR,0
D_071,2025-10-05T21:31:58.784328+00:00,42.676832,-78.92182,40.07,-1.27,3.36,91.1,11523.11,0,city,CLR,0
D_037,2025-10-05T19:57:58.784328+00:00,43.019493,-79.242603,42.21,2.42,-0.8,132.7,3589.8,0,city,CLR,0
D_043,2025-10-05T21:53:58.784328+00:00,42.954534,-78.536628,92.27,0.75,-4.45,52.2,6986.38,0,highway,CLR,0
D_077,2025-10-05T23:42:58.784328+00:00,42.871891,-78.946301,95.75,-1.51,-1.72,246.2,5907.42,0,highway,SNW,0
D_033,2025-10-05T22:27:58.784328+00:00,42.897529,-79.116357,63.48,2.15,-0.74,278.2,27735.03,0,rural,CLR,0
D_062,2025-10-05T20:22:58.784328+00:00,43.034041,-78.902108,31.16,0.96,-0.84,232.3,42608.04,0,city,CLR,0
D_062,2025-10-05T18:08:58.784328+00:00,42.935043,-78.824711,81.97,0.63,-0.86,185.4,42469.84,1,highway,RAN,0
D_024,2025-10-05T19:55:58.784328+00:00,42.874617,-78.594695,83.56,0.21,-0.98,113.3,20180.13,0,rural,CLR,0
D_088,2025-10-05T22:17:58.784328+00:00,43.026879,-79.060876,47.54,-1.53,-1.68,10.7,15841.39,0,city,CLR,0
D_013,2025-10-05T22:05:58.784328+00:00,42.79011,-78.704437,92.74,1.42,-0.41,210.3,39946.3,0,highway,CLR,0
D_054,2025-10-05T21:05:58.784328+00:00,42.914778,-78.980227,42.47,-0.34,0.39,177.7,3385.07,0,city,CLR,0
D_073,2025-10-05T20:58:58.784328+00:00,42.969271,-78.754764,36.34,1.08,-0.96,197.4,45815.17,0,city,RAN,0
D_091,2025-10-05T19:17:58.784328+00:00,43.045476,-78.835663,37.65,-3.62,2.1,270.4,43431.52,0,city,CLR,0
D_020,2025-10-05T23:53:58.784328+00:00,43.051643,-78.89839,47.41,-1.15,0.27,27.6,5890.31,0,city,CLR,0
D_076,2025-10-05T20:59:58.784328+00:00,42.923448,-78.806401,44.48,-0.51,-2.7,184.4,30344.81,1,city,CLR,0
D_065,2025-10-05T18:34:58.784328+00:00,42.956995,-78.821602,66.21,-1.3,-0.62,43.6,30023.6,0,rural,CLR,0
D_012,2025-10-05T23:44:58.784328+00:00,42.929939,-79.080512,53.61,-0.99,-0.23,75.7,24065.23,0,rural,CLR,0
D_087,2025-10-05T20:10:58.784328+00:00,43.027045,-78.820415,38.23,0.41,-0.91,56.1,33578.74,0,city,CLR,0
D_070,2025-10-05T23:34:58.784328+00:00,42.948225,-78.741361,96.35,-2.7,0.4,64.6,14003.04,0,highway,CLR,0
D_060,2025-10-05T18:47:58.784328+00:00,42.915104,-78.935521,55.54,-0.37,0.03,1.3,3954.98,0,city,RAN,0
D_009,2025-10-05T19:47:58.784328+00:00,42.830775,-78.928593,47.25,2.46,-2.49,91.8,8542.04,0,city,RAN,0
D_039,2025-10-05T18:21:58.784328+00:00,43.008826,-78.757309,30.82,1.51,-1.4,329.6,49541.24,0,city,RAN,0
D_057,2025-10-05T19:20:58.784328+00:00,42.940296,-78.702146,32.13,0.37,1.0,219.9,11585.34,0,city,RAN,0
D_058,2025-10-05T18:50:58.784328+00:00,42.955213,-78.878035,32.24,-0.71,-1.46,57.5,26826.44,0,city,CLR,0
D_057,2025-10-05T18:40:58.784328+00:00,42.951991,-78.770442,32.44,2.59,1.29,154.8,11543.87,0,city,RAN,0
D_006,2025-10-05T21:55:58.784328+00:00,43.098471,-78.629265,66.3,0.99,0.77,58.7,46689.71,0,rural,CLR,0
D_066,2025-10-05T22:35:58.784328+00:00,42.908146,-78.781447,98.36,-0.66,-0.37,328.1,24463.74,0,highway,CLR,0
D_026,2025-10-05T18:48:58.784328+00:00,42.967645,-78.847291,29.69,0.06,0.08,196.7,16178.53,0,city,CLR,0
D_057,2025-10-05T18:43:58.784328+00:00,42.960944,-78.746153,21.72,0.19,0.83,357.4,11546.36,0,city,CLR,0
D_093,2025-10-05T19:25:58.784328+00:00,42.968499,-78.754555,36.1,-0.22,0.07,349.3,24330.75,0,city,CLR,0
D_039,2025-10-05T22:56:58.784328+00:00,43.134917,-78.791525,84.59,-0.65,-2.86,275.8,49831.34,0,highway,SNW,0
D_050,2025-10-05T20:33:58.784328+00:00,43.011353,-78.577758,84.85,-1.57,-3.04,94.6,10452.98,0,highway,CLR,0
D_006,2025-10-05T18:38:58.784328+00:00,42.91646,-78.848978,101.48,-2.83,-2.31,173.2,46480.18,0,highway,CLR,0
D_053,2025-10-05T19:14:58.784328+00:00,43.019548,-78.884624,88.73,1.53,-0.41,87.2,26651.59,0,highway,RAN,0
D_046,2025-10-05T18:21:58.784328+00:00,42.937079,-78.77529,49.47,1.01,-1.61,301.8,42321.23,0,city,SNW,0
D_089,2025-10-05T21:39:58.784328+00:00,42.783498,-78.906106,44.26,1.37,3.52,261.0,37282.0,0,city,CLR,0
D_056,2025-10-05T22:04:58.784328+00:00,42.7752,-78.69846,80.17,-1.49,0.54,98.6,27709.2,0,rural,RAN,0
D_093,2025-10-05T21:57:58.784328+00:00,43.129533,-78.675084,39.19,0.61,0.25,300.2,24496.53,0,city,CLR,0
D_086,2025-10-05T20:10:58.784328+00:00,42.994085,-78.692377,40.86,0.03,-2.05,76.5,15519.17,0,city,CLR,0
